,bigram,bigram_runtime,cfld,cfld_runtime,absolute_emd,absolute_emd_runtime,absolute_wass,absolute_wass_runtime,case_arrival_emd,case_arrival_emd_runtime,case_arrival_wass,case_arrival_wass_runtime,circadian_emd,circadian_emd_runtime,circadian_wass,circadian_wass_runtime,relative_emd,relative_emd_runtime,relative_wass,relative_wass_runtime,cycle_time_wass,cycle_time_wass_runtime
mean,0.0197379325,1.7644403936,0.0193679301,5.1693619252,6.2679458087999995,8.5475815536,7.255359773,0.0511995793,6.24,6.3500792741,6.24,0.11544032099999998,3.5147398885000003,0.17065904140000002,3.5882492363,0.014146184999999997,0.2607714896,0.38923089499999997,0.375549498,0.3548819066,7.5117,0.2833688737
conf,0.0029462912401957394,0.03523676441909304,0.003084236378348384,0.21206688624740214,0.36524568172932803,0.09881763691162884,0.5271209010180951,0.011712756236071702,0.0,0.0595976216945149,0.0,0.004906953596238504,0.019506723785348425,0.008060169450581502,0.01986598978100025,0.0035562474437711967,0.06129161745365824,0.011255913456924926,0.05573087857711633,0.005058757726848738,1.9435622119872098,0.00852917534411676
