,bigram,bigram_runtime,cfld,cfld_runtime,absolute_emd,absolute_emd_runtime,absolute_wass,absolute_wass_runtime,case_arrival_emd,case_arrival_emd_runtime,case_arrival_wass,case_arrival_wass_runtime,circadian_emd,circadian_emd_runtime,circadian_wass,circadian_wass_runtime,relative_emd,relative_emd_runtime,relative_wass,relative_wass_runtime,cycle_time_wass,cycle_time_wass_runtime
mean,0.0358515724,1.8122095824,0.0257046592,5.2578614711,35.66244661099999,3.5440949202000005,41.37755673299999,0.0539913416,42.3918,2.0567803622000005,42.3918,0.12325422759999997,0.0785368421,0.1481271266,0.09454449350000001,0.015283155500000001,0.6169981314000001,0.42407288550000005,0.663545834,0.37815799720000004,11.8905,0.29920537459999996
conf,0.007394202656657063,0.0638541976209127,0.004473480221223912,0.3817014937906362,14.455499492242227,0.39165341520874575,15.116717141258588,0.011161398447904524,14.117682387054035,0.19877010120356134,14.117682387054035,0.007982270278888844,0.011307818848645197,0.018327505417749,0.013260495361421699,0.004320532012817239,0.16113006779875552,0.042197969883062646,0.153414913567036,0.060066022285831085,2.42269769015318,0.021587553135413676
