,bigram,bigram_runtime,cfld,cfld_runtime,absolute_emd,absolute_emd_runtime,absolute_wass,absolute_wass_runtime,case_arrival_emd,case_arrival_emd_runtime,case_arrival_wass,case_arrival_wass_runtime,circadian_emd,circadian_emd_runtime,circadian_wass,circadian_wass_runtime,relative_emd,relative_emd_runtime,relative_wass,relative_wass_runtime,cycle_time_wass,cycle_time_wass_runtime
mean,0.5578345569,5.6278926134,0.5530190964,28.849002717999998,61.56535167999999,21.185258104,313.29651578,0.0705355645,336.41757393,7.892138648099999,336.41757393,0.33101768489999994,20.552815033,0.2213975191,2.0973901345000003,0.020588851,3.9852595862999998,9.7675698756,96.821562269,0.9528486966,93.447379033,0.8600913047000001
conf,0.001899327662015557,0.7557401138580268,0.0020976635136059564,3.4301959385620546,10.801859188043435,1.810235749043646,41.50008113005381,0.012898877020217114,42.98285557043169,0.5958423255665772,42.98285557043169,0.035723325442351475,0.8247862420892023,0.024104404181423986,0.07395276667358978,0.003841233270663627,0.9502625564787012,0.9089668381923827,1.6107420742211624,0.08779199364641249,0.7110487518108302,0.05631803484195054
