,bigram,bigram_runtime,cfld,cfld_runtime,absolute_emd,absolute_emd_runtime,absolute_wass,absolute_wass_runtime,case_arrival_emd,case_arrival_emd_runtime,case_arrival_wass,case_arrival_wass_runtime,circadian_emd,circadian_emd_runtime,circadian_wass,circadian_wass_runtime,relative_emd,relative_emd_runtime,relative_wass,relative_wass_runtime,cycle_time_wass,cycle_time_wass_runtime
mean,0.02625485867446404,0.7416573524475097,0.02295523066802472,5.206417036056519,4.288541110517885,2.565896916389465,8.349212478793998,0.06372981071472163,0.09040000000000001,0.11524410247802733,0.09040000000000004,0.09583513736724851,0.05310115677666964,0.18022875785827636,0.06193866522949476,0.06028535366058344,7.085157501334757,0.28998053073883057,8.031363814281741,0.2548252582550049,200.5311,0.20229399204254145
conf,0.00496968207042977,0.07160249325360489,0.0031565988287326225,1.1450833522697608,1.338377663241311,0.683348500237623,2.063331747312377,0.011135335867650677,0.03950428571213073,0.004611949705302391,0.03950428571213077,0.005652747250670666,0.006628437298919168,0.01845807314179911,0.008847908894860016,0.0042105964988392594,0.51306976343357,0.026956550431343988,1.062058509209255,0.012113073571294767,15.663749370327391,0.022639924892016456
