,bigram,bigram_runtime,cfld,cfld_runtime,absolute_emd,absolute_emd_runtime,absolute_wass,absolute_wass_runtime,case_arrival_emd,case_arrival_emd_runtime,case_arrival_wass,case_arrival_wass_runtime,circadian_emd,circadian_emd_runtime,circadian_wass,circadian_wass_runtime,relative_emd,relative_emd_runtime,relative_wass,relative_wass_runtime,cycle_time_wass,cycle_time_wass_runtime
mean,0.22639148031410156,0.6883000373840332,0.14975929059502585,4.22829794883728,23.669861185264285,2.339019274711609,31.710900978956694,0.05964283943176264,0.027800000000000002,0.1104413032531738,0.027800000000000002,0.0921727895736694,0.06205363696442349,0.1712429046630859,0.0708235772436024,0.06175148487091061,31.65971703150027,0.28502185344696046,32.402590479907175,0.24471967220306393,759.449,0.18457536697387691
conf,0.031531069821967274,0.029618625453501187,0.012022759958639826,0.4745711920317818,8.811968544637853,0.08711194717217782,7.620995102726955,0.004775650084032188,0.02252282660033653,0.009983992457072563,0.02252282660033653,0.0019317902016900191,0.008430873144101802,0.008276089999027328,0.01629763733808341,0.005999050776443112,8.618642709920879,0.015825076714250673,8.652576341889443,0.005293792178374618,210.9319876720548,0.009176059699570045
