name,bigram,bigram_runtime,cfld,cfld_runtime,absolute_emd,absolute_emd_runtime,absolute_wass,absolute_wass_runtime,case_arrival_emd,case_arrival_emd_runtime,case_arrival_wass,case_arrival_wass_runtime,circadian_emd,circadian_emd_runtime,circadian_wass,circadian_wass_runtime,relative_emd,relative_emd_runtime,relative_wass,relative_wass_runtime,cycle_time_wass,cycle_time_wass_runtime
simulated-logs/LoanApp_seq/LoanApp_seq_7.csv.gz,0.3502163995788981,0.6812739372253418,0.20380194805194804,4.133861064910889,2.6374132407901762,3.0106050968170166,5.606205335827397,0.06323885917663574,0.0,0.09242510795593262,0.0,0.09041786193847656,0.03470499583125514,0.16712117195129395,0.03874290964485749,0.05609774589538574,1.6920048051254672,0.27116894721984863,2.5882808434176576,0.24758291244506836,48.740999999999964,0.1824500560760498
simulated-logs/LoanApp_seq/LoanApp_seq_9.csv.gz,0.33880007079228364,0.6521890163421631,0.19723413971649265,5.5466320514678955,2.1569674319273893,2.149902105331421,3.2917588655319867,0.06336808204650879,0.0,0.09234786033630371,0.0,0.09192585945129395,0.05479548956594842,0.15707969665527344,0.0649370174312946,0.07020068168640137,2.236518953550454,0.294299840927124,2.26630455244677,0.2590351104736328,41.52999999999996,0.18320894241333008
simulated-logs/LoanApp_seq/LoanApp_seq_5.csv.gz,0.3451898808475671,0.6562108993530273,0.19924224386724387,4.847685098648071,2.189668980245595,2.121325969696045,4.120888488255368,0.06565999984741211,0.0,0.09333109855651855,0.0,0.09251213073730469,0.04592373517823769,0.17447924613952637,0.05630347097277095,0.0549318790435791,1.4452749599572878,0.2730100154876709,1.8685507970153794,0.24874114990234375,38.509999999999955,0.1817481517791748
simulated-logs/LoanApp_seq/LoanApp_seq_1.csv.gz,0.3428504288567736,0.6538162231445312,0.19954438290467702,4.238256931304932,3.4545515216230647,2.1520659923553467,5.013220742231292,0.06316184997558594,0.0,0.09244227409362793,0.0,0.09192085266113281,0.05993388706479054,0.17430710792541504,0.07405895122607316,0.05572009086608887,1.8646556326748531,0.2707858085632324,2.169276852369842,0.2465670108795166,39.41999999999996,0.18106818199157715
simulated-logs/LoanApp_seq/LoanApp_seq_3.csv.gz,0.3395627644569817,0.6532700061798096,0.19388156565656564,4.089242935180664,2.5126801922050186,2.161770820617676,3.3012794366799962,0.04638099670410156,0.0,0.0933389663696289,0.0,0.09166598320007324,0.05887386683264532,0.1785728931427002,0.07400120559504018,0.05670595169067383,2.021489588894821,0.26972103118896484,2.2916839808998475,0.25241780281066895,43.65999999999996,0.18315410614013672
simulated-logs/LoanApp_seq/LoanApp_seq_6.csv.gz,0.3431699748228819,0.6602351665496826,0.19588246753246752,4.212289094924927,1.9791110517885744,2.0462820529937744,6.178284374999763,0.061923980712890625,0.0,0.09132528305053711,0.0,0.09029388427734375,0.039472267251868254,0.1510639190673828,0.03640504111884241,0.07002496719360352,1.5688734650293648,0.263214111328125,2.3150634962254184,0.24894094467163086,39.77099999999996,0.18050527572631836
simulated-logs/LoanApp_seq/LoanApp_seq_8.csv.gz,0.3407250967969025,0.6539158821105957,0.19410739538239538,3.9294068813323975,2.807794981313401,2.0533928871154785,4.711520600351595,0.06447982788085938,0.0,0.0928351879119873,0.0,0.09094500541687012,0.07167771476844605,0.1883831024169922,0.08318682792957313,0.056060075759887695,2.420381740523225,0.26874589920043945,2.916236749081643,0.24892282485961914,53.56199999999996,0.18102717399597168
simulated-logs/LoanApp_seq/LoanApp_seq_4.csv.gz,0.3442143442143442,0.6568019390106201,0.19789492403021813,4.276730060577393,2.3343566470902295,2.0260777473449707,5.85153461245271,0.06145906448364258,0.0,0.09171795845031738,0.0,0.09333491325378418,0.056363821611493524,0.17598700523376465,0.06944899843976708,0.05587196350097656,1.4888547784303257,0.26438307762145996,2.360885005393108,0.2463092803955078,44.14299999999995,0.1804521083831787
simulated-logs/LoanApp_seq/LoanApp_seq_0.csv.gz,0.3380862597218949,0.6503188610076904,0.19458798489092607,3.991434335708618,3.2123598505072075,2.5870821475982666,3.782342413012369,0.04835700988769531,0.0,0.09209418296813965,0.0,0.0927741527557373,0.07288205257017888,0.18068408966064453,0.08282267689880994,0.07266879081726074,2.43272824345969,0.24474287033081055,2.4438430939526214,0.24671483039855957,38.51099999999995,0.1813507080078125
simulated-logs/LoanApp_seq/LoanApp_seq_2.csv.gz,0.3398950904697354,0.6603357791900635,0.19513968253968253,4.1936259269714355,2.484183128670582,2.040117025375366,2.953482519592794,0.0611572265625,0.0,0.0922088623046875,0.0,0.0926978588104248,0.05275471157016525,0.1679379940032959,0.05799409580123027,0.07191896438598633,1.927989855846236,0.2647538185119629,1.9425954909316863,0.24814414978027344,35.915999999999954,0.1831967830657959
