,bigram,bigram_runtime,cfld,cfld_runtime,absolute_emd,absolute_emd_runtime,absolute_wass,absolute_wass_runtime,case_arrival_emd,case_arrival_emd_runtime,case_arrival_wass,case_arrival_wass_runtime,circadian_emd,circadian_emd_runtime,circadian_wass,circadian_wass_runtime,relative_emd,relative_emd_runtime,relative_wass,relative_wass_runtime,cycle_time_wass,cycle_time_wass_runtime
mean,0.01973793247475396,0.6799958944320679,0.01936793014175362,4.765436339378357,6.267945808862787,7.388547682762146,7.255359772984957,0.052673196792602496,6.24,5.720856118202209,6.240000000000001,0.10410256385803218,3.514739888677847,0.1706259727478027,3.5882492362086915,0.06810607910156245,0.2607714895888948,0.2631747961044312,0.37554949794096965,0.24203100204467773,7.511699999999964,0.18478384017944333
conf,0.0029462912606199277,0.010227721169529191,0.003084236369052708,0.6105860303772196,0.3652456817549358,0.2754217641321202,0.527120901029815,0.00644255727474662,0.0,0.2880904621260683,0.0,0.01162451158313366,0.019506723874822246,0.013729023710202962,0.019865989744688253,0.007162858741900478,0.06129161755897583,0.008973815477470793,0.0557308786294191,0.005012584086658077,1.9435622119872065,0.0049137568706919274
