name,bigram,bigram_runtime,cfld,cfld_runtime,absolute_emd,absolute_emd_runtime,absolute_wass,absolute_wass_runtime,case_arrival_emd,case_arrival_emd_runtime,case_arrival_wass,case_arrival_wass_runtime,circadian_emd,circadian_emd_runtime,circadian_wass,circadian_wass_runtime,relative_emd,relative_emd_runtime,relative_wass,relative_wass_runtime,cycle_time_wass,cycle_time_wass_runtime
simulated-logs/Pay2Procure/simulated_log_2.csv.gz,0.6691783712098378,0.48452305793762207,0.36630491980744334,3.281575918197632,4.370560378847673,1.0512959957122803,816.2512485568473,0.0657339096069336,2.659,0.455000638961792,831.1995,0.06133294105529785,0.5613738496696435,0.06192612648010254,0.4011582507532385,0.05487704277038574,0.8022888713496449,0.2189466953277588,3.278751741261999,0.19150376319885254,63.08179166666666,0.11035799980163574
simulated-logs/Pay2Procure/simulated_log_0.csv.gz,0.6713004754167419,0.457852840423584,0.3638450682054612,3.6459128856658936,4.086977111286504,0.9129199981689453,817.3258203854081,0.06311678886413574,2.632,0.465972900390625,831.2212083333333,0.05904388427734375,0.5601564073374645,0.06267786026000977,0.34737175119480557,0.054718017578125,0.877032359905288,0.21143817901611328,2.5064517122488077,0.1883711814880371,141.8947083333333,0.10958695411682129
simulated-logs/Pay2Procure/simulated_log_8.csv.gz,0.6718486382260785,0.45699572563171387,0.37008997935311305,3.353499174118042,3.852446724546172,1.9890599250793457,824.2493023339061,0.06366300582885742,2.637,0.45833683013916016,831.23075,0.059396982192993164,0.5612542652289099,0.06474518775939941,0.2992107027814972,0.06394433975219727,1.2024072612470402,0.25182080268859863,7.526255622870585,0.19088292121887207,285.15512500000006,0.11182022094726562
simulated-logs/Pay2Procure/simulated_log_4.csv.gz,0.6708325786391354,0.465087890625,0.3631971271350625,3.4608230590820312,4.389265982636148,0.9942312240600586,818.741510583791,0.046067237854003906,2.638,0.5662579536437988,831.340125,0.05906414985656738,0.5627866761209458,0.04519796371459961,0.36092251930706526,0.07212114334106445,0.8035122336227308,0.20731806755065918,2.161334134190411,0.19278883934020996,83.46270833333331,0.14774489402770996
simulated-logs/Pay2Procure/simulated_log_6.csv.gz,0.6654825696911313,0.47708892822265625,0.3634134972746222,4.125360012054443,4.291791633780584,1.0564160346984863,815.0765739564062,0.06457281112670898,2.684,0.46286511421203613,831.2255416666666,0.059343814849853516,0.560163808370196,0.060964107513427734,0.3168420685341579,0.05535387992858887,0.7919494869771113,0.20418596267700195,2.407307404877936,0.1892859935760498,97.00224999999998,0.10952568054199219
simulated-logs/Pay2Procure/simulated_log_3.csv.gz,0.6742190804181016,0.4558689594268799,0.37074535592271723,2.905099868774414,3.0162194159431728,0.9721872806549072,817.883737789345,0.06287097930908203,2.655,0.5180506706237793,831.2515833333333,0.0605008602142334,0.5639526736440145,0.0625770092010498,0.3201642058386689,0.05470395088195801,0.8889108129439621,0.2155442237854004,3.5188019799451897,0.1899399757385254,144.07179166666666,0.11150193214416504
simulated-logs/Pay2Procure/simulated_log_1.csv.gz,0.670902848882732,0.46301913261413574,0.3604390094352625,4.3320488929748535,3.3221783741120756,0.9849820137023926,819.8659992363613,0.04527902603149414,2.647,0.4497992992401123,831.2203333333332,0.06004786491394043,0.5602249913739141,0.06282329559326172,0.31937862900461245,0.06793093681335449,1.055288082083662,0.24117183685302734,4.348444043172645,0.1731860637664795,199.80758333333333,0.11380600929260254
simulated-logs/Pay2Procure/simulated_log_9.csv.gz,0.6713055003313453,0.4735589027404785,0.37362876678922746,3.4045162200927734,4.307221783741121,1.0241749286651611,822.9972760230684,0.04628801345825195,2.667,0.4870872497558594,831.137,0.07647490501403809,0.5612925526274242,0.047228336334228516,0.3514571469196613,0.07030606269836426,1.0501578531965272,0.22951221466064453,5.65148103440271,0.1719191074371338,252.08279166666668,0.1265411376953125
simulated-logs/Pay2Procure/simulated_log_5.csv.gz,0.6648811315076738,0.4863748550415039,0.36211323847553595,3.6167070865631104,5.454104183109708,1.13242506980896,824.7138778504099,0.07655596733093262,2.618,0.681520938873291,831.1630416666667,0.07156205177307129,0.5597538692260202,0.0718679428100586,0.3617151208318153,0.06347322463989258,1.0289265982636149,0.26452088356018066,5.094193877899146,0.19495201110839844,218.91554166666668,0.11191225051879883
simulated-logs/Pay2Procure/simulated_log_7.csv.gz,0.670262127146731,0.4640011787414551,0.3675223185774372,3.539457082748413,5.310023677979479,1.167208194732666,822.8767640008075,0.048690080642700195,2.651,0.519737720489502,831.262,0.060356855392456055,0.5609516768411783,0.05324101448059082,0.38012057654645187,0.08359408378601074,0.9630228887134964,0.23651719093322754,4.107249738716284,0.19430804252624512,192.2384583333333,0.11053633689880371
