name,bigram,bigram_runtime,cfld,cfld_runtime,absolute_emd,absolute_emd_runtime,absolute_wass,absolute_wass_runtime,case_arrival_emd,case_arrival_emd_runtime,case_arrival_wass,case_arrival_wass_runtime,circadian_emd,circadian_emd_runtime,circadian_wass,circadian_wass_runtime,relative_emd,relative_emd_runtime,relative_wass,relative_wass_runtime,cycle_time_wass,cycle_time_wass_runtime
simulated-logs/AcademicCredentials_SIMOD\AcademicCredentials_SIMOD_0.csv.gz,0.23336330935251798,0.8679993152618408,0.196508185421502,6.855000257492065,1448.022879177378,44.25600528717041,1750.6188741956225,0.017997026443481445,1819.7437185929648,8.047990083694458,1819.7437185929648,0.10199999809265137,2.1063451709374013,0.17300057411193848,3.1810063203920222,0.011003494262695312,1.3341902313624678,2.708996534347534,42.244137928957294,0.2530026435852051,81.12060301507539,0.257997989654541
simulated-logs/AcademicCredentials_SIMOD\AcademicCredentials_SIMOD_1.csv.gz,0.2282363554352729,0.7280087471008301,0.19684147510780675,5.4779908657073975,1532.9218508997428,46.437013149261475,1867.873702391672,0.018986225128173828,1937.7939698492462,8.043004035949707,1937.7939698492462,0.09899783134460449,1.8713379351152137,0.14899945259094238,2.77606959027922,0.010999917984008789,1.189974293059126,2.6640000343322754,44.06201598294504,0.3000013828277588,76.13819095477388,0.27900099754333496
simulated-logs/AcademicCredentials_SIMOD\AcademicCredentials_SIMOD_2.csv.gz,0.2257775788767062,0.8370039463043213,0.1932600272424393,6.258997440338135,1501.2578406169666,45.72900128364563,1781.5238879665335,0.017995119094848633,1835.8994974874372,8.01399850845337,1835.8994974874372,0.0969991683959961,2.1577461211528264,0.1750016212463379,3.162966431639793,0.01100468635559082,2.2586118251928022,2.666053295135498,39.4170248976483,0.2520022392272949,78.0326633165829,0.23999786376953125
simulated-logs/AcademicCredentials_SIMOD\AcademicCredentials_SIMOD_3.csv.gz,0.22101529594324984,0.7660040855407715,0.18516952059665628,5.057009935379028,1552.7200514138817,46.475709438323975,1780.276270460256,0.019998550415039062,1853.608040201005,8.239999055862427,1853.6080402010048,0.11600279808044434,1.8297190557917806,0.16799497604370117,2.588831995435372,0.011001825332641602,2.7879177377892033,4.7649431228637695,44.04116959319131,0.2519974708557129,79.81909547738692,0.24499964714050293
simulated-logs/AcademicCredentials_SIMOD\AcademicCredentials_SIMOD_4.csv.gz,0.2179372197309417,0.7380011081695557,0.18846952879616197,5.060999393463135,1410.2442159383033,44.50301003456116,1691.2099533267233,0.01900172233581543,1770.389447236181,8.280009269714355,1770.3894472361808,0.0989997386932373,1.8823201783159522,0.17898845672607422,2.959888996567116,0.010998249053955078,1.8799485861182519,2.6730005741119385,43.72302887282766,0.28300023078918457,79.82663316582915,0.2465376853942871
simulated-logs/AcademicCredentials_SIMOD\AcademicCredentials_SIMOD_5.csv.gz,0.22425061978814514,0.7610001564025879,0.19265359849530703,5.241999864578247,1422.0359897172236,45.31699895858765,1736.285260040258,0.01799917221069336,1807.7361809045226,8.42601490020752,1807.7361809045224,0.0969996452331543,1.8747614521725084,0.17999863624572754,2.7465215413132236,0.010998249053955078,1.6688946015424164,2.4500043392181396,45.425061235873315,0.26799654960632324,77.8894472361809,0.24199867248535156
simulated-logs/AcademicCredentials_SIMOD\AcademicCredentials_SIMOD_6.csv.gz,0.24716038164470694,0.7590000629425049,0.21126650429414248,5.785999536514282,1345.145501285347,45.12800145149231,1695.9543653047608,0.018999814987182617,1778.1331658291458,8.173002243041992,1778.1331658291456,0.09799861907958984,1.8072495510473527,0.1620006561279297,2.9429721114764775,0.010997772216796875,0.9796915167095116,2.363537311553955,46.59769891151768,0.2730123996734619,84.65075376884423,0.23398423194885254
simulated-logs/AcademicCredentials_SIMOD\AcademicCredentials_SIMOD_7.csv.gz,0.2302158273381295,0.7170677185058594,0.1989648681859737,5.147002458572388,1354.4737789203084,43.55048704147339,1644.0266070602975,0.018998384475708008,1732.5301507537688,8.217999935150146,1732.5301507537688,0.10400080680847168,1.8116319012203501,0.15799999237060547,2.5729484099325752,0.011001825332641602,1.2125964010282777,2.6309986114501953,44.35749469521389,0.2540011405944824,79.74120603015075,0.2690002918243408
simulated-logs/AcademicCredentials_SIMOD\AcademicCredentials_SIMOD_8.csv.gz,0.23225951790943905,0.7349927425384521,0.19631394568580499,5.1930015087127686,1368.021850899743,44.42299962043762,1671.622820738749,0.01900029182434082,1745.570351758794,7.758015155792236,1745.570351758794,0.09798455238342285,1.7792415239937622,0.17600011825561523,2.592365644941083,0.009999513626098633,1.237789203084833,2.8020012378692627,40.48204420140434,0.25499868392944336,74.60804020100504,0.26199960708618164
simulated-logs/AcademicCredentials_SIMOD\AcademicCredentials_SIMOD_9.csv.gz,0.21713772992373262,0.7530367374420166,0.187580795809439,5.339511394500732,1450.2133676092544,46.8845911026001,1739.198696087664,0.018997907638549805,1819.8969849246232,8.366531133651733,1819.8969849246232,0.09898686408996582,1.7895811840651241,0.1789999008178711,2.3597997775028263,0.011010408401489258,0.9848329048843187,2.516752004623413,48.885427742834764,0.2586946487426758,82.73366834170855,0.27001190185546875
