name,bigram,bigram_runtime,cfld,cfld_runtime,absolute_emd,absolute_emd_runtime,absolute_wass,absolute_wass_runtime,case_arrival_emd,case_arrival_emd_runtime,case_arrival_wass,case_arrival_wass_runtime,circadian_emd,circadian_emd_runtime,circadian_wass,circadian_wass_runtime,relative_emd,relative_emd_runtime,relative_wass,relative_wass_runtime,cycle_time_wass,cycle_time_wass_runtime,workforce_emd,workforce_emd_runtime,workforce_wass,workforce_wass_runtime;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; 
simulated\BPIC_2017_SIMOD_0.csv,0.371310801,15.61644244,0.341963524,410.7657003,201.3406941,49.42215466,321.1722919,0.267699718,398.7246475,26.57801127,398.7246475,0.815693855,9.958565489,0.243440151,1.650596902,0.046890736,59.86756393,15.0344491,127.2100851,3.016381741,99.96488612,2.066683531,6.491446182,2.302957773,1.62458132,2.053284407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
simulated\BPIC_2017_SIMOD_1.csv,0.367720526,12.47294998,0.340743789,431.3299158,155.1278504,43.19256043,271.9042043,0.281359911,342.7093275,21.00174594,342.7093275,0.78341794,10.84944111,0.259074688,1.638820001,0.062508345,60.22714863,12.58560228,131.5528345,2.467256308,103.9361443,2.075538635,7.904517843,3.300070286,1.595245302,1.962009668;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
simulated\BPIC_2017_SIMOD_2.csv,0.372347069,12.67502117,0.342749968,428.9846377,147.6492501,45.71614385,256.6444986,0.252010822,331.6331345,22.25896788,331.6331345,0.78408742,11.52829228,0.270275116,1.716892972,0.062724113,61.75136512,12.23055482,133.7828162,2.545176744,102.9682755,2.191671848,8.12070172,2.748799562,1.687415208,2.090676308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
simulated\BPIC_2017_SIMOD_3.csv,0.374597347,12.8061862,0.343230076,425.5895779,241.2061815,57.50571918,359.6540537,0.28153038,445.3180586,26.8182888,445.3180586,0.972084999,12.08911706,0.313233376,1.693652149,0.072238207,65.9591617,13.1211803,134.7436996,3.083799601,103.6736714,2.094085932,7.644964585,2.957962275,1.616608401,2.039843798;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
simulated\BPIC_2017_SIMOD_4.csv,0.373022669,12.78198647,0.342856805,403.9933522,146.5031725,47.47628474,260.2687222,0.306728363,330.8389371,22.96466208,330.8389371,0.804073572,10.80569456,0.256211042,1.618296325,0.064076662,64.0321765,14.59228086,132.7480337,2.545698881,103.0140998,2.311274529,7.016919001,2.535333395,1.526614807,1.927680254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
simulated\BPIC_2017_SIMOD_5.csv,0.379616534,13.60965204,0.34464059,447.376621,121.5654586,44.04531384,218.5508957,0.248010635,295.2033623,23.80955815,295.2033623,0.863449097,10.27425527,0.313304901,1.665456824,0.066091061,69.15820035,14.74692512,134.6720365,2.53640914,103.5791757,2.069336176,7.722673345,2.589737654,1.550682848,1.947897673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
simulated\BPIC_2017_SIMOD_6.csv,0.374208218,12.85723448,0.342972214,438.4777937,210.1840127,49.55831552,342.1127009,0.234493256,419.0553145,23.11983919,419.0553145,0.769897461,9.945097795,0.27404952,1.69153913,0.055987597,63.06645837,14.14416838,130.4745887,2.47328639,103.4309924,2.032186985,7.292064904,3.130282879,1.635442932,2.10954833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
simulated\BPIC_2017_SIMOD_7.csv,0.369693777,12.14837146,0.34315699,435.5102766,216.8660931,45.69071865,351.2457998,0.278828382,423.2189534,22.86761141,423.2189534,0.757050037,10.62545697,0.225504398,1.648425754,0.047005892,59.97888868,12.46086526,134.1656536,2.36622262,102.7197668,3.337806225,7.024919294,4.535295725,1.549038535,3.725138187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
simulated\BPIC_2017_SIMOD_8.csv,0.371496235,15.39123178,0.344053791,407.9986088,222.8469333,58.44753456,357.1763592,0.41786027,435.0294197,29.58749533,435.0294197,0.970759153,11.05128743,0.548590422,1.591094017,0.087613583,63.49511632,17.57497644,132.8529535,3.407468081,103.3236171,1.981282234,6.966715781,3.078949451,1.537682681,2.155203819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
simulated\BPIC_2017_SIMOD_9.csv,0.370658222,13.42242146,0.342375717,421.3290687,258.5178331,62.01300287,410.5104616,0.34769392,478.7049892,28.29010153,478.7049892,1.56526494,10.09138101,0.23489666,1.598854084,0.046936274,60.46066141,15.21927214,130.9383557,2.550769329,101.8824566,2.372653961,6.70227236,2.408072472,1.562595308,1.935063601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
