,bigram,bigram_runtime,cfld,cfld_runtime,absolute_emd,absolute_emd_runtime,absolute_wass,absolute_wass_runtime,case_arrival_emd,case_arrival_emd_runtime,case_arrival_wass,case_arrival_wass_runtime,circadian_emd,circadian_emd_runtime,circadian_wass,circadian_wass_runtime,relative_emd,relative_emd_runtime,relative_wass,relative_wass_runtime,cycle_time_wass,cycle_time_wass_runtime
mean,0.3724671398,13.378149748000002,0.34287434640000003,425.13555527,192.18074794,50.30677483,314.9239987899999,0.2916215657,390.04361443,24.729628157999997,390.04361443,0.9085778473999999,10.7218588974,0.2938580274,1.6513628158,0.061207247,62.79967410100001,14.171027469999999,132.31410571,2.6992468835000003,102.849308572,2.2532520056
conf,0.0023214509877121253,0.8563739291219868,0.0007675051869712114,10.103617147632908,33.03303489152488,4.749253784494504,43.015717127932724,0.03917166559558837,43.388920399809614,2.052301441089715,43.388920399809614,0.17426256560867284,0.5027147900795711,0.06740591863008347,0.029729933663956078,0.009212415645657454,2.16229059777945,1.1741653171097783,1.676538884924691,0.2456975097628699,0.8352505456711155,0.28674416481360265
