,bigram,bigram_runtime,cfld,cfld_runtime,absolute_emd,absolute_emd_runtime,absolute_wass,absolute_wass_runtime,case_arrival_emd,case_arrival_emd_runtime,case_arrival_wass,case_arrival_wass_runtime,circadian_emd,circadian_emd_runtime,circadian_wass,circadian_wass_runtime,relative_emd,relative_emd_runtime,relative_wass,relative_wass_runtime,cycle_time_wass,cycle_time_wass_runtime
mean,0.5333606395013472,4.325271415710449,0.5060726246937551,25.40905969142914,851.0040702656385,78.72666575908661,2347.567402950387,0.10780467987060545,2267.0608250825085,30.03656644821167,2319.4468177765357,0.683169174194336,7.593340320932957,0.2558335065841675,1.48226452036792,0.15532753467559812,5.959251438364548,15.888302516937255,94.86968823100116,1.5288867235183716,78.67239806238692,1.434395694732666
conf,0.0027618930413156654,0.1405190278667163,0.003115336090909342,0.39161513125533604,15.080428565020313,3.055522552227167,42.376930851438814,0.007152072237121507,42.25103601887866,0.8195003022785912,43.017687882124406,0.008395949031090625,0.29638249777539794,0.012112409725737319,0.0704084211087746,0.012694245232435437,1.297532364172392,1.5058310792965932,1.6389028281332358,0.019301776833643276,0.5365474766268694,0.04485967112294397
