,bigram,bigram_runtime,cfld,cfld_runtime,absolute_emd,absolute_emd_runtime,absolute_wass,absolute_wass_runtime,case_arrival_emd,case_arrival_emd_runtime,case_arrival_wass,case_arrival_wass_runtime,circadian_emd,circadian_emd_runtime,circadian_wass,circadian_wass_runtime,relative_emd,relative_emd_runtime,relative_wass,relative_wass_runtime,cycle_time_wass,cycle_time_wass_runtime
mean,0.06418314895844754,4.531330823898315,0.09027288123161246,27.375764870643614,1761.0674256334926,120.21227655410766,2081.548322233669,0.14560377597808838,2087.382904290429,31.223441529273988,2136.5086121313743,0.7029739141464233,10.781419204986841,0.36330013275146483,2.12022751546468,0.22159922122955322,76.65135879544621,8.525157737731934,141.09270220326562,1.6565986633300782,105.74569639625251,1.4750224351882935
conf,0.005461169265820723,0.10696730239688647,0.004167680330682603,0.36863667602843236,35.29751419146834,4.646878343066068,25.96844886895231,0.009572359440298994,24.310634865671748,0.6719522745602305,24.751755256379546,0.012422453363734636,0.4297050561576931,0.021330674228773647,0.04639511609108677,0.011553605583597117,3.3307440270867428,0.1049871823432228,0.5655226381996991,0.03504729713736171,0.336776055883179,0.016750237536081666
